id,title,author,publication_year,publisher,price,genre
0062505521,I Have a Dream - 40th Anniversary Edition : Writings and Speeches That Changed the World,Martin  Luther King,1992,HarperSanFrancisco,27,Science Fiction
0449911411,And I Don't Want to Live This Life,Deborah Spungen,1996,Ballantine Books,13,Science Fiction
007212248X,Oracle8I for Windows Nt Starter Kit (Oracle Press S.),Steve Bobrowski,1999,McGraw-Hill Companies,32,Mystery
0452254345,Growing Up,Russell Baker,1983,Penguin Putnam~trade,16,Cookbooks
0807115258,Dollar Road: A Novel,Kjartan Flogstad,1989,Louisiana State University Press,12,Horror
0486290816,The Gambler (Dover Thrift Editions),Fyodor Dostoyevsky,1996,Dover Publications,24,Thriller
0880015829,The Sheltering Sky,Paul Bowles,1998,Ecco,32,Cookbooks
0449225313,The Mark of the Assassin,Daniel Silva,1999,Fawcett Books,22,Young Adult
0553240765,Shane,Jack Schaefer,1983,Bantam Doubleday Dell,12,Travel
0609603825,The Forest,EDWARD RUTHERFURD,2000,Crown,20,Drama
0765349671,The Da Vinci Legacy,Lewis Perdue,2004,Tor Books,26,Young Adult
0553585843,Fountain of Secrets (Get Connected Romances),Josie Litton,2003,Bantam Books,37,Horror
0425192733,Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime),Patricia Cornwell,2003,Berkley Publishing Group,23,History
0060525460,The Beachcomber,Josephine Cox,2003,Avon,10,Romance
0446326925,Wild Orchids,Karen Robards,1986,Warner Books,36,Self-Help
0449206246,The Wheel of Fortune,Susan Howatch,1990,Fawcett Books,28,Poetry
155166285X,If Looks Could Kill,Heather Graham Pozzessere,1997,Mira,18,Memoir
0449207102,Source,James A. Michener,1976,Fawcett Books,33,Memoir
0385471998,Come As You Are: The Story of Nirvana,Michael Azerrad,1993,Main Street Books,20,Self-Help
0553575104,In Pursuit of the Proper Sinner,Elizabeth George,2000,Bantam Books,14,Adventure
0895771845,The scarlet letter (The World's best reading),Nathaniel Hawthorne,1984,Reader's Digest Association,26,Adventure
0451403703,The Hangman's Beautiful Daughter,Sharyn McCrumb,1993,Onyx Books,33,Biography
0812564804,Delusion,Joanna Elm,1999,Tor Books (Mm),18,Poetry
0380756226,Crowd Pleasers,Rosemary Rogers,1980,Avon,17,Fiction
0812589718,Daughter of God,Lewis Perdue,2001,Forge Books,18,Thriller
0812571789,The Predators,Harold Robbins,1999,Forge,29,Science
0449222713,Black Opal,VICTORIA HOLT,1994,Ivy Books,12,Fantasy
0449215482,The Silk Vendetta,Victoria Holt,1988,Ivy Books,22,Fantasy
0345327454,Thai Horse,William Diehl,1997,Ballantine Books,13,Cookbooks
0821720600,Flowers from Berlin,Noel Hynd,1987,Zebra Books,19,Science Fiction
0913367346,Just Like Jesus,Max Lucado,1998,Word,27,Adventure
0892211105,China Cry,Nora Lam,1984,New Leaf Pr,25,Fantasy
0671701045,THING OF BEAUTY,Natasha Tabori Fried,1993,Atria,16,Travel
0688084923,"Morning, Noon, and Night",Sidney Sheldon,1995,William Morrow &amp; Company,19,Science Fiction
0440235146,A Sudden Change of Heart,Barbara Taylor Bradford,1999,Dell Publishing Company,37,Young Adult
0445044454,Sisters And Strangers,Helen Van Slyke,1978,Fawcett Popular Books,11,Historical Fiction
0446301809,Daughters of the Shining City,Aola Vandergriff,1982,Warner Books,10,Graphic Novels
0553573489,Circumstantial Evidence,Pete Earley,1996,Bantam Books,29,Drama
0786889411,Rock This!,Chris Rock,1998,Hyperion,18,Poetry
0671496107,Immortal Poems of the English Language,Oscar Williams,1983,Pocket,18,Fantasy
0553257196,Black Orchids (Nero Wolfe Mysteries (Paperback)),Rex Stout,1992,Bantam Books,23,Science Fiction
055321246X,Walden and Other Writings,HENRY DAVID THOREAU,1983,Bantam,21,Science Fiction
0451526368,Northanger Abbey (Signet Classic),Jane Austen,1983,Signet Classics,36,History
0590433881,"Kristy's Great Idea (Baby-Sitters Club, 1)",Ann M. Martin,1989,Scholastic Paperbacks,32,Adventure
0974375861,They Came Home: Korean War POWs Tell Their Stories,Pat McGrath Avery,2004,Branson Creek Press,13,Cookbooks
0974375853,Hickerdoodle Meets a Chigger,Lisa Brez,2004,River Road Press (MO),26,Fantasy
0671522647,GUMP &amp; CO.,Winston Groom,1996,Pocket,18,Fantasy
0671541005,1ST AMONG EQUALS X,Archer,1984,Pocket,28,Science
0933662599,Survival Kit for Overseas Living: For Americans Planning to Live and Work Abroad,L. Robert Kohls,1984,Intercultural Press,9,Thriller
0863186602,New Pregnancy and Birth Book,Miriam Stoppard,1991,Dorling Kindersley,36,Science Fiction
0525941908,The Regulators,Richard Bachman,1996,Dutton Books,19,Adventure
0767915054,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),HAVEN KIMMEL,2002,Broadway Books,29,Historical Fiction
038533396X,How I Accidentally Joined the Vast Right-Wing Conspiracy: (And Found Inner Peace),Harry Stein,2000,Delacorte Press,12,Biography
0394566300,Decorating Rich: How to Achieve a Monied Look Without Spending a Fortune,Teri Seidman,1988,Villard Books,9,Horror
0842365826,And the Shofar Blew (Moving Fiction),Francine Rivers,2003,Tyndale House Publishers,31,Mystery
0736907386,The Remarkable Women of the Bible Growth: And Their Message for Your Life Today,Elizabeth George,2003,Harvest House Publishers,10,Adventure
1576734005,Distant Bells (Alabaster Books),Diane Noble,1999,Multnomah,21,Memoir
0375700145,Senor Vivo and the Coca Lord,LOUIS DE BERNIERES,1998,Vintage,22,Fantasy
0452284449,The Virgin Blue,Tracy Chevalier,2003,Plume Books,35,History
0312195168,Night Talk : A Novel,Elizabeth Cox,1998,St. Martin's Griffin,18,Memoir
0446610542,The Bachelor (Warner Books Contemporary Romance),Carly Phillips,2002,Warner Forever,9,Adventure
0679750169,The Romance of Tristan and Iseult (Vintage Classics),Joseph Bedier,1994,Vintage Books USA,15,Cookbooks
051759675X,Perfect Little Angels/Gift Book With 10 Notecards and Envelopes,Russell Ash,1993,Random House Inc,11,Romance
0671759299,My Girl: A Novel,Patricia Hermes,1991,Simon Spotlight Entertainment,16,Self-Help
0440910099,Face On the Milk Carton,Caroline B. Cooney,1994,Bantam Doubleday Dell,24,Historical Fiction
0590411292,Paper Tricks,Florence Temko,1988,Scholastic Paperbacks (T),37,Travel
0684843560,WHEN ANGELS SPEAK : The Mystical Power Of Intimate Relationships,Martha Williamson,1997,Fireside,20,Poetry
0553269151,Inherit the Wind,JEROME LAWRENCE,1982,Bantam,15,Drama
0486272753,Spoon River Anthology (Dover Thrift Editions),Edgar Lee Masters,1992,Dover Publications,12,Self-Help
067188803X,ADVENTURES OF HUCKLEBERRY FINN (ENRICHED CLASSIC ) : ADVENTURES OF HUCKLEBERRY FINN,Mark Twain,1994,Pocket Books,15,Travel
1562451650,Great Quotes from Great Teachers,Marlene Rimler,1994,Great Quotations,14,Cookbooks
009938860X,Chains,Douglas Scott,1986,Arrow,31,Memoir
0743202198,Change Me into Zeus's Daughter: A Memoir,Barbara Robinette Moss,2001,Scribner,29,Horror
0441371574,Invasion: Earth,Harry Harrison,1986,Ace Books,35,Adventure
0440111498,Cat's Cradle,Kurt Vonnegut,1997,Dell Publishing Company,28,Mystery
0553273078,Stainless Steel Rat Gets Drafted (Stainless Steel Rat Books (Paperback)),Harry Harrison,1988,Bantam,21,Fiction
0345321421,Limits,Larry Niven,1985,Del Rey Books,8,Travel
0553286587,Rama II: The Sequel to Rendezvous with Rama,Arthur C. Clarke,1990,Bantam,21,Historical Fiction
0843952202,The Temptation,Claudia Dain,2003,Leisure Books,21,Fantasy
0373227388,Bodyguard /Husband : Ultimate Agents (Harlequin Intrigue Series),Mallory Kane,2003,Harlequin,28,Horror
0778320065,Grave Concerns (Mira),Gwen Hunter,2004,Mira Books,37,Science
0515121495,The List,Steven Paul Martini,1997,Jove Books,33,Biography
0743456351,A Man to Call My Own : A Novel,Johanna Lindsey,2004,Pocket Star,10,Poetry
0316804924,The Discovery of Animal Behaviour,John Sparks,1982,Granite Impex Ltd,32,Drama
080506270X,"A Field Guide to Demons, Fairies, Fallen Angels and Other Subversive Spirits",Carol K. Mack,1999,Owl Books,14,Fiction
0316130133,Family Trade,James Carroll,1982,Little Brown &amp; Co,18,Science Fiction
0425132951,The House of Thunder,Dean R. Koontz,1993,Berkley Publishing Group,9,Adventure
0380759470,Xanth 13: Isle of View,Piers Anthony,1990,Eos,17,Horror
0330303112,Deadlock,Colin Forbes,1988,Trans-Atlantic Publications,21,Horror
0895888041,DOS 5 Instant Reference,Robert M. Thomas,1991,Sybex Inc,30,Memoir
1568849052,Unix for Dummies (TRANS/DUM),John R. Levine,1995,For Dummies,15,Self-Help
0764550551,Weddings for Dummies,Marcy  Blum,1997,For Dummies,22,Poetry
0782903800,Barney's Favorite Mother Goose Rhymes (Volume 2),Stephen White,1994,Barney Publishing,23,Mystery
0782903363,"Barney's Favorite Mother Goose Rhymes, Volume I",Stephen White,1993,Barney Publishing,33,History
1570641218,What Would Barney Say?,Sheryl Leach,1997,Barney Publishing,14,Memoir
0671648462,YOU WERE BORN AGAIN : YOU WERE BORN AGAIN,Dick Sutphen,1987,Pocket,14,Historical Fiction
0811833615,The Bad Girl's Guide to the Party Life,Cameron Tuttle,2002,Chronicle Books,23,Memoir
0811821706,The Bad Girl's Guide to the Open Road,Cameron Tuttle,1999,Chronicle Books,20,Travel
1558747613,"Chicken Soup for the Teenage Soul III : More Stories of Life, Love and Learning (Chicken Soup for the Soul)",Jack Canfield,2000,HCI Teens,17,Thriller
0679755330,A Raisin in the Sun,LORRAINE HANSBERRY,1994,Vintage,21,Biography
0451526732,Narrative of the Life of Frederick Douglass: An American Slave (Signet Classics (Paperback)),Frederick Douglass,1997,Signet Book,29,History
0425083896,"Books of Blood, Vol. 1",Clive Barker,1994,Berkley Publishing Group,31,Biography
0451525795,My Antonia (Signet Classic),Willa Cather,1994,Signet Book,31,Poetry
0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,Signet Book,30,Science Fiction
3499136457,Venusneid.,Rita Mae Brown,1995,Rowohlt Tb.,29,Fantasy
0759615365,Life in a Rapidly Changing World (New Economy Self-Development),Pauline Tai,2001,Authorhouse,33,Travel
0312874472,Witness for the Dead,Michael Fredrickson,2001,Forge,23,Graphic Novels
0806516542,The Lost Stories of Louisa May Alcott,Louisa May Alcott,1995,Carol Publishing Corporation,9,Horror
0671704834,INTO THE BLUE : INTO THE BLUE,Robert Goddard,1992,Pocket,26,Biography
0425166392,Guilty Pleasures,Lawrence Sanders,1998,Berkley Publishing Group,32,Mystery
1558745718,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,1998,Health Communications,20,Travel
1740592409,Lonely Planet Victoria (Lonely Planet Victoria),Chris Rowthorn,2002,Lonely Planet Publications,24,Graphic Novels
0425176932,"Breaking Point (Tom Clancy's Net Force, No. 4)",Steve Perry,2000,Berkley Publishing Group,36,Adventure
0881030368,1984 (Signet Classics (Paperback)),George Orwell,1999,Sagebrush Bound,12,Thriller
1565117794,Life of Pi,Yann Martel,2003,Highbridge Audio,31,Young Adult
0553580604,Callahan's Key,Spider Robinson,2001,Spectra Books,33,Young Adult
340778063X,Das Geheimnis des siebten Weges,Tonke Dragt,2002,Beltz,31,Science
3791535560,Heimatlos. ( Ab 12 J.).,Hector Malot,1996,Dressler Verlag,16,Mystery
3442424402,ZwÃ?Â¶lf Geschichten aus der Fremde.,Gabriel Garcia Marquez,1993,Goldmann,20,Historical Fiction
0440219507,Troubling a Star,Madeleine L'Engle,1995,Laure Leaf,28,Science Fiction
3446152962,Das Phantom der Oper.,Gaston Leroux,1994,Carl Hanser,36,Poetry
8806162160,Un Amore Dell'altro Mondo,Pinclo,0,Einaudi,22,Science
8806142100,Io Non Ho Paura,Niccolo Ammaniti,2002,Distribooks Inc,14,Memoir
3746615429,Die Truhen des Arcimboldo. Nach den TagebÃ?Â¼chern des Heinrich Wilhelm Lehmann.,Hanjo Lehmann,1999,Aufbau Tb,35,Poetry
2070374807,Sa Majeste Des Mouches,William Golding,0,Folio,31,Romance
2070401685,L'Ile des Gauchers,Alexandre Jardin,1997,Gallimard,9,History
2253006629,L'Arrache-coeur: Roman (Livre de poche),Boris Vian,1992,Le Livre de poche,16,Adventure
044021632X,The Angel Maker,Ridley Pearson,1994,Island,15,Self-Help
0590474782,Twins,Caroline B. Cooney,1994,Scholastic,31,Self-Help
0425117383,At Risk,Alice Hoffman,1989,Berkley Publishing Group,29,Mystery
0141308133,The Empress of Elsewhere: A Novel,Theresa Nelson,2000,Puffin Books,20,Mystery
0385260431,A Different Kind of Christmas,Alex Haley,1989,Bantam Dell Pub Group,22,Young Adult
0860682552,I'm not complaining (Virago modern classics),Ruth Adam,1983,Virago,23,Science Fiction
055321019X,Emma,Jane Austen,1981,Bantam Books,35,Self-Help
0060971185,The Housewife and the Assassin,Susan Trott,1987,Harpercollins,11,Travel
1580622119,Come Rain or Come Shine: Friendships Between Women,Linda Bucklin,1999,Adams Media Corporation,32,Graphic Novels
074343059X,Geisha of Gion: The Memoir of Mineko Iwasaki,Mineko Iwasaki,2003,Simon &amp; Schuster (Trade Division),23,Science
0060090375,Lucy Sullivan Is Getting Married,Marian Keyes,2002,Perennial,11,Memoir
1582343047,How to Cook a Tart,Nina Killham,2003,Bloomsbury USA,20,Graphic Novels
0520216202,"Asphalt Nation: How the Automobile Took over America, and How We Can Take It Back",Jane Holtz Kay,1998,University of California Press,26,Horror
0380711516,Fulton County,James Goldman,1990,Harper Mass Market Paperbacks (Mm),24,Travel
0890439702,"Consumer Reports Buying Guide 2003 (Consumer Reports Buying Guide, 2003)",Consumer Reports Magazine,2002,Consumers Union U.S.,12,Graphic Novels
0689866364,The Outcasts of 19 Schuyler Place,E.L. Konigsburg,2004,Atheneum,19,Historical Fiction
0312984294,The Corrections,Jonathan Franzen,2002,St Martins Pr,9,Young Adult
0575047798,The Colloghi Conspiracy,Douglas Hill,1990,Orion Publishing Co,32,Historical Fiction
0800758889,Grace by the Cup: A Break from the Daily Grind,Louise Bergmann Dumont,2003,Fleming H. Revell Company,22,Memoir
0743252136,Domestic Bliss : Simple Ways to Add Style to Your Life,Rita Konig,2003,Fireside,11,Fiction
0812932773,The 50 Greatest Love Letters of All Time,David H. Lowenherz,2002,Crown Publishers,14,Fantasy
3551580561,Fanny und Pepsi. ( Ab 12 J.).,Corinna Belz,2000,Carlsen,32,Biography
0399139745,Wild Horses,Dick Francis,1994,Putnam Pub Group,35,Biography
0679762671,A Dog's Life,Peter Mayle,1996,Vintage Books USA,9,Memoir
0140196226,If the Buddha Married: Creating Enduring Relationships on a Spiritual Path,"Charlotte, Ph.D. Kasl",2001,Compass Books,9,Travel
0140143505,84 Charing Cross Road,Helene Hanff,1990,Penguin Books,24,Adventure
0671743503,Object of My Affection,Stephen McCauley,1991,Washington Square Press,27,Horror
0345413881,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books,33,Mystery
0553289691,SKINNY LEGS AND ALL,TOM ROBBINS,1991,Bantam,10,Thriller
0671851047,Game Ten,James Long,1995,Simon &amp; Schuster (Trade Division),29,Memoir
0140042407,Tortilla Flat,John Steinbeck,1995,Penguin Books,31,Travel
344203079X,Der HÃ?Â¼ter des Kelchs. Ein Albert- Campion- Roman.,Margery Allingham,2002,Goldmann,25,Young Adult
0765303418,Catspaw (Cat),Joan D. Vinge,2002,Tor Books,30,History
0786000872,The Promise,Mandalyn Kaye,1995,Pinnacle Books,23,Fiction
0140179178,Great Jones Street (Contemporary American Fiction),Don DeLillo,1994,Penguin Books,9,Young Adult
0812550757,Speaker for the Dead (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,12,Drama
067087311X,Icy Sparks,Gwynn Rubio,1998,Viking Books,13,Science
0679721886,The Woman Warrior : Memoirs of a Girlhood Among Ghosts,MAXINE HONG KINGSTON,1989,Vintage,32,Biography
0394575202,The Power of One,Bryce Courtenay,1989,Smithmark Pub,17,Young Adult
0451187849,We the Living,Ayn Rand,1996,Signet Book,15,Adventure
0451163966,One Flew Over the Cuckoo's Nest,Ken Kesey,1989,Signet Book,34,Travel
0449911659,"Rabbit, Run",John Updike,1996,Ballantine Books,18,Self-Help
0553571338,The Giver,LOIS LOWRY,1999,Bantam Books for Young Readers,32,Self-Help
0671041584,"Blood Washes Blood : A True Story of Love, Murder, and Redemption Under the Sicilian Sun",Frank Viviano,2001,Atria,29,Cookbooks
0151189781,"Collected Poems, 1909-1962",T. S. Eliot,1963,Harcourt,24,Romance
8806155466,LA Luna E I Falo,Cesare Pavese,2003,Distribooks Inc,31,Memoir
8806150405,Le Piccole Virtu,Natalia Ginzburg,0,Einaudi,9,Science
0812564669,Household Gods,Judith Tarr,2000,Tor Fantasy,36,Memoir
0765302365,Second Spring: A Love Story,Andrew M. Greeley,2003,Forge,20,Romance
0446605905,The Ragman's Memory (Joe Gunther Mysteries (Paperback)),Archer Mayor,1997,Warner Books,24,Fantasy
0525946829,Quentins,Maeve Binchy,2002,Dutton Books,34,Mystery
0399138013,November of the Heart,Lavyrle Spencer,1993,Putnam Pub Group,18,Memoir
0880707682,Chosen (Palisades Pure Romance),Bergren,1996,Palisades,21,Fantasy
0152550860,The Moffat Museum,Eleanor Estes,1983,Harcourt,12,Graphic Novels
1556618603,Masquerade (Portraits),B. J. Hoff,1996,Bethany House Publishers,36,Self-Help
0590060198,The BFG,Roald Dahl,1982,Scholastic Inc.,18,Graphic Novels
0671868403,COLLEGE WEEKEND: FEAR STREET #32 : COLLEGE WEEKEND,R.L. Stine,1995,Simon Pulse,37,Travel
0553570080,"The House of Death (Sweet Valley University Thriller Edition , No 4)",Laurie John,1996,Sweet Valley,10,Science Fiction
0671550284,STARLIGHT CRYSTAL : STARLIGHT CRYSTAL,Christopher Pike,1996,Simon Pulse,18,Horror
0671736825,GIMME A KISS : GIMME A KISS,Christopher Pike,1991,Simon Pulse,24,Graphic Novels
0671008749,FEAR HALL THE BEGINNING,R.L. Stine,1997,Simon Pulse,27,Science Fiction
0671002929,The HIDDEN EVIL FEAR STREET SAGAS 5,R.L. Stine,1997,Simon Pulse,29,Poetry
0812570758,Species II: A Novel,Yvonne Navarro,1998,Tor Books,14,Graphic Novels
0812540239,The Mongoose Man,Nicholas Van Pelt,2000,Tor Books,26,Horror
0553292323,"JESSICA AGAINST BRUCE (Sweet Valley High, No. 86)",FRANCINE PASCAL,1992,Sweet Valley,26,Young Adult
981305607X,True Singapore Ghost Stories : Book 8,Russell Lee,1996,Angsana Books,25,Fantasy
0671736809,"GRADUATION (FINAL FRIENDS 3) : GRADUATION (Final Friends, No 3)",Christopher Pike,1991,Simon Pulse,34,Travel
0671019287,The DANCE FINAL FRIENDS 2,Christopher Pike,1998,Simon Pulse,23,Fantasy
0671736787,"The PARTY (FINAL FRIENDS 1) : THE PARTY (Final Friends, No 1)",Christopher Pike,1991,Simon Pulse,35,Historical Fiction
0553158937,"The Ghost in the Bell Tower (Sweet Valley Twins and Friends Super Chiller, No 4)",Francine Pascal,1992,Bantam Skylark Book,34,Biography
0553158597,"The Carnival Ghost (Sweet Valley Twins and Friends Super Chiller, No 3)",Francine Pascal,1990,Sweet Valley,29,Romance
0553157671,"The Christmas Ghost (Sweet Valley Twins and Friends Super Chiller, 1)",Francine Pascal,1989,Sweet Valley,25,Historical Fiction
0553481975,"Don't Talk to Brian (Sweet Valley Twins, 94)",Francine Pascal,1996,Sweet Valley,34,Mystery
0553158015,"Ghost in the Graveyard (Sweet Valley Twins and Friends Super Chiller, No 2)",Francine Pascal,1990,Sweet Valley,23,Mystery
0553483471,"The Twins Go to College (Sweet Valley Twins Super Edition, No 9)",Jamie Suzanne,1997,Sweet Valley,35,Horror
0553480510,"The Magic Christmas (Sweet Valley Twins and Friends Magna Edition, No 1)",Francine Pascal,1992,Sweet Valley,25,Thriller
0553480618,"Jessica and the Earthquake (Sweet Valley Twins and Friends, No 75)",Jamie Suzanne,1994,Random House Childrens Pub (Mm),11,Adventure
0553482491,"Big for Christmas (Sweet Valley Twins and Friends Magna Edition, 3)",Jamie Suzanne,1994,Sweet Valley,37,Historical Fiction
0553159526,"The Big Party Weekend (Sweet Valley Twins and Friends, No 54)",Francine Pascal,1991,Sweet Valley,36,Thriller
